"region","titleType","startYear","Freq","Country","Latitude","Longitude"
"DK","tvEpisode","1992",4,"Denmark",56,10
"DK","videoGame","2015",5,"Denmark",56,10
"DK","videoGame","2005",3,"Denmark",56,10
"DK","videoGame","2011",1,"Denmark",56,10
"DK","movie","2023",3,"Denmark",56,10
"DK","movie","1977",298,"Denmark",56,10
"DK","movie","1973",314,"Denmark",56,10
"DK","movie","2009",252,"Denmark",56,10
"DK","videoGame","2000",2,"Denmark",56,10
"DK","tvEpisode","1983",2,"Denmark",56,10
"DK","tvEpisode","1972",1,"Denmark",56,10
"DK","movie","2017",324,"Denmark",56,10
"DK","movie","2010",226,"Denmark",56,10
"DK","videoGame","2001",7,"Denmark",56,10
"DK","tvEpisode","2019",159,"Denmark",56,10
"DK","movie","2008",206,"Denmark",56,10
"DK","movie","1978",293,"Denmark",56,10
"DM","movie","2017",1,"Dominica",15.4167,-61.3333
"DM","movie","2020",1,"Dominica",15.4167,-61.3333
"DM","movie","1991",1,"Dominica",15.4167,-61.3333
"DO","movie","2016",40,"DominicanRepublic",19,-70.6667
"DO","movie","2019",48,"DominicanRepublic",19,-70.6667
"DO","movie","1971",1,"DominicanRepublic",19,-70.6667
"DO","movie","1976",1,"DominicanRepublic",19,-70.6667
"DO","movie","1986",2,"DominicanRepublic",19,-70.6667
"DO","movie","1979",2,"DominicanRepublic",19,-70.6667
"DO","movie","1980",1,"DominicanRepublic",19,-70.6667
"DO","movie","2017",44,"DominicanRepublic",19,-70.6667
"DO","movie","1969",2,"DominicanRepublic",19,-70.6667
"DO","movie","2002",2,"DominicanRepublic",19,-70.6667
"DO","movie","2013",22,"DominicanRepublic",19,-70.6667
"DO","movie","2022",10,"DominicanRepublic",19,-70.6667
"DO","movie","2008",18,"DominicanRepublic",19,-70.6667
"DO","movie","2011",15,"DominicanRepublic",19,-70.6667
"DO","movie","1984",1,"DominicanRepublic",19,-70.6667
"DO","movie","2009",14,"DominicanRepublic",19,-70.6667
"DO","movie","1957",1,"DominicanRepublic",19,-70.6667
"DO","tvEpisode","2008",4,"DominicanRepublic",19,-70.6667
"DO","movie","2015",24,"DominicanRepublic",19,-70.6667
"DO","movie","2000",1,"DominicanRepublic",19,-70.6667
"DO","movie","2001",1,"DominicanRepublic",19,-70.6667
"DO","movie","1996",6,"DominicanRepublic",19,-70.6667
"DO","movie","1994",1,"DominicanRepublic",19,-70.6667
"DO","movie","2004",6,"DominicanRepublic",19,-70.6667
"DO","movie","1995",4,"DominicanRepublic",19,-70.6667
"DO","movie","2003",7,"DominicanRepublic",19,-70.6667
"DO","movie","1998",4,"DominicanRepublic",19,-70.6667
"DO","movie","2006",13,"DominicanRepublic",19,-70.6667
"DO","movie","2021",42,"DominicanRepublic",19,-70.6667
"DO","movie","1997",3,"DominicanRepublic",19,-70.6667
"DO","movie","1963",1,"DominicanRepublic",19,-70.6667
"DO","movie","1985",2,"DominicanRepublic",19,-70.6667
"DO","movie","2005",10,"DominicanRepublic",19,-70.6667
"DO","movie","2020",21,"DominicanRepublic",19,-70.6667
"DO","movie","1974",1,"DominicanRepublic",19,-70.6667
"DO","movie","1967",1,"DominicanRepublic",19,-70.6667
"DO","movie","2007",13,"DominicanRepublic",19,-70.6667
"DO","movie","2014",33,"DominicanRepublic",19,-70.6667
"DO","movie","1993",1,"DominicanRepublic",19,-70.6667
"DO","movie","2023",1,"DominicanRepublic",19,-70.6667
"DO","movie","2012",18,"DominicanRepublic",19,-70.6667
"DO","movie","1962",2,"DominicanRepublic",19,-70.6667
"DO","movie","1988",2,"DominicanRepublic",19,-70.6667
"DO","tvEpisode","2020",1,"DominicanRepublic",19,-70.6667
"DO","movie","1961",1,"DominicanRepublic",19,-70.6667
"DO","movie","2010",14,"DominicanRepublic",19,-70.6667
"DO","movie","1999",1,"DominicanRepublic",19,-70.6667
"DO","movie","1965",1,"DominicanRepublic",19,-70.6667
"DO","movie","1991",1,"DominicanRepublic",19,-70.6667
"DO","movie","2018",43,"DominicanRepublic",19,-70.6667
"DO","movie","1990",2,"DominicanRepublic",19,-70.6667
"DO","movie","1966",2,"DominicanRepublic",19,-70.6667
"DZ","movie","2022",1,"Algeria",28,3
"DZ","movie","2009",7,"Algeria",28,3
"DZ","movie","1975",3,"Algeria",28,3
"DZ","movie","1983",5,"Algeria",28,3
"DZ","movie","2003",3,"Algeria",28,3
"DZ","movie","1991",4,"Algeria",28,3
"DZ","movie","2019",65,"Algeria",28,3
"DZ","movie","1988",2,"Algeria",28,3
"DZ","movie","1971",7,"Algeria",28,3
"DZ","movie","2020",6,"Algeria",28,3
"DZ","movie","1978",3,"Algeria",28,3
"DZ","movie","2017",23,"Algeria",28,3
"DZ","movie","2006",7,"Algeria",28,3
"DZ","movie","1980",3,"Algeria",28,3
"DZ","movie","1963",2,"Algeria",28,3
"DZ","movie","2001",5,"Algeria",28,3
"DZ","movie","1992",4,"Algeria",28,3
"DZ","movie","2002",3,"Algeria",28,3
"DZ","movie","1985",3,"Algeria",28,3
"DZ","movie","1976",3,"Algeria",28,3
"DZ","movie","1997",5,"Algeria",28,3
"DZ","movie","1954",1,"Algeria",28,3
"DZ","movie","1984",2,"Algeria",28,3
"DZ","movie","2013",18,"Algeria",28,3
"DZ","movie","1974",4,"Algeria",28,3
"DZ","movie","2011",7,"Algeria",28,3
"DZ","movie","1979",4,"Algeria",28,3
"DZ","movie","2008",12,"Algeria",28,3
"DZ","movie","1982",6,"Algeria",28,3
"DZ","movie","1987",2,"Algeria",28,3
"DZ","movie","1994",5,"Algeria",28,3
"DZ","movie","2014",28,"Algeria",28,3
"DZ","movie","1970",5,"Algeria",28,3
"DZ","movie","2000",3,"Algeria",28,3
"DZ","movie","1957",1,"Algeria",28,3
"DZ","movie","2021",5,"Algeria",28,3
"DZ","movie","1965",3,"Algeria",28,3
"DZ","tvEpisode","2020",1,"Algeria",28,3
"DZ","movie","2005",2,"Algeria",28,3
"DZ","movie","1998",3,"Algeria",28,3
"DZ","movie","2016",31,"Algeria",28,3
"DZ","movie","1967",3,"Algeria",28,3
"DZ","movie","2012",21,"Algeria",28,3
"DZ","movie","1969",4,"Algeria",28,3
"DZ","movie","1977",7,"Algeria",28,3
"DZ","movie","1964",4,"Algeria",28,3
"DZ","movie","1989",9,"Algeria",28,3
"DZ","movie","2007",5,"Algeria",28,3
"DZ","movie","1972",6,"Algeria",28,3
"DZ","movie","2010",10,"Algeria",28,3
"DZ","movie","1973",6,"Algeria",28,3
"DZ","movie","1952",2,"Algeria",28,3
"DZ","movie","2004",9,"Algeria",28,3
"DZ","movie","1958",1,"Algeria",28,3
"DZ","movie","1981",2,"Algeria",28,3
"DZ","movie","1986",4,"Algeria",28,3
"DZ","movie","1968",4,"Algeria",28,3
"DZ","movie","2018",17,"Algeria",28,3
"DZ","movie","2015",24,"Algeria",28,3
"DZ","tvEpisode","2013",1,"Algeria",28,3
"DZ","movie","1966",3,"Algeria",28,3
"DZ","movie","1993",5,"Algeria",28,3
"EC","movie","1959",1,"Ecuador",-2,-77.5
"EC","movie","1976",1,"Ecuador",-2,-77.5
"EC","movie","2013",24,"Ecuador",-2,-77.5
"EC","movie","1985",1,"Ecuador",-2,-77.5
"EC","tvEpisode","2011",11,"Ecuador",-2,-77.5
"EC","movie","2002",5,"Ecuador",-2,-77.5
"EC","movie","2004",6,"Ecuador",-2,-77.5
"EC","movie","2003",2,"Ecuador",-2,-77.5
"EC","tvEpisode","2018",21,"Ecuador",-2,-77.5
"EC","movie","2012",13,"Ecuador",-2,-77.5
"EC","movie","1964",1,"Ecuador",-2,-77.5
"EC","movie","2007",4,"Ecuador",-2,-77.5
"EC","movie","1974",2,"Ecuador",-2,-77.5
"EC","movie","2000",1,"Ecuador",-2,-77.5
"EC","movie","1995",1,"Ecuador",-2,-77.5
"EC","tvEpisode","2016",23,"Ecuador",-2,-77.5
"EC","movie","1986",2,"Ecuador",-2,-77.5
"EC","tvEpisode","2012",54,"Ecuador",-2,-77.5
"EC","movie","2011",12,"Ecuador",-2,-77.5
"EC","tvEpisode","2017",22,"Ecuador",-2,-77.5
"EC","tvEpisode","2015",46,"Ecuador",-2,-77.5
"EC","tvEpisode","2014",48,"Ecuador",-2,-77.5
"EC","movie","2020",7,"Ecuador",-2,-77.5
"EC","movie","2005",7,"Ecuador",-2,-77.5
"EC","movie","2019",17,"Ecuador",-2,-77.5
"EC","movie","2015",19,"Ecuador",-2,-77.5
"EC","movie","1983",1,"Ecuador",-2,-77.5
"EC","tvEpisode","2013",57,"Ecuador",-2,-77.5
"EC","movie","1991",1,"Ecuador",-2,-77.5
"EC","movie","2021",13,"Ecuador",-2,-77.5
"EC","movie","1963",2,"Ecuador",-2,-77.5
"EC","movie","1987",6,"Ecuador",-2,-77.5
"EC","movie","1957",1,"Ecuador",-2,-77.5
"EC","movie","2018",21,"Ecuador",-2,-77.5
"EC","movie","1950",1,"Ecuador",-2,-77.5
"EC","movie","1961",1,"Ecuador",-2,-77.5
"EC","movie","2022",1,"Ecuador",-2,-77.5
"EC","movie","1990",2,"Ecuador",-2,-77.5
"EC","movie","2023",1,"Ecuador",-2,-77.5
"EC","movie","2016",21,"Ecuador",-2,-77.5
"EC","movie","1969",2,"Ecuador",-2,-77.5
"EC","movie","2006",10,"Ecuador",-2,-77.5
"EC","movie","1997",1,"Ecuador",-2,-77.5
"EC","movie","2001",2,"Ecuador",-2,-77.5
"EC","movie","2017",18,"Ecuador",-2,-77.5
"EC","movie","1989",4,"Ecuador",-2,-77.5
"EC","movie","1981",1,"Ecuador",-2,-77.5
"EC","movie","2014",13,"Ecuador",-2,-77.5
"EC","movie","1996",3,"Ecuador",-2,-77.5
"EC","movie","1968",1,"Ecuador",-2,-77.5
"EC","movie","1955",1,"Ecuador",-2,-77.5
"EC","movie","1953",1,"Ecuador",-2,-77.5
"EC","movie","1984",1,"Ecuador",-2,-77.5
"EC","movie","1992",2,"Ecuador",-2,-77.5
"EC","movie","1954",1,"Ecuador",-2,-77.5
"EC","movie","2009",6,"Ecuador",-2,-77.5
"EC","movie","2008",4,"Ecuador",-2,-77.5
"EC","movie","1988",5,"Ecuador",-2,-77.5
"EC","movie","1999",1,"Ecuador",-2,-77.5
"EC","movie","2010",11,"Ecuador",-2,-77.5
"EC","movie","1973",2,"Ecuador",-2,-77.5
"EC","tvEpisode","2019",47,"Ecuador",-2,-77.5
"EE","movie","2002",106,"Estonia",59,26
"EE","movie","1966",9,"Estonia",59,26
"EE","movie","2023",1,"Estonia",59,26
"EE","tvEpisode","2002",1,"Estonia",59,26
"EE","movie","1964",8,"Estonia",59,26
"EE","movie","1983",11,"Estonia",59,26
"EE","movie","1974",13,"Estonia",59,26
"EE","movie","1976",7,"Estonia",59,26
"EE","videoGame","2013",1,"Estonia",59,26
"EE","movie","1960",4,"Estonia",59,26
"EE","movie","1959",2,"Estonia",59,26
"EE","movie","1961",8,"Estonia",59,26
"EE","movie","1995",52,"Estonia",59,26
"EE","movie","1971",11,"Estonia",59,26
"EE","movie","1997",64,"Estonia",59,26
"EE","videoGame","1990",1,"Estonia",59,26
"EE","movie","1950",1,"Estonia",59,26
"EE","movie","2015",157,"Estonia",59,26
"EE","movie","2003",139,"Estonia",59,26
"EE","videoGame","2019",1,"Estonia",59,26
"EE","movie","2005",112,"Estonia",59,26
"EE","movie","1990",33,"Estonia",59,26
"EE","movie","1986",22,"Estonia",59,26
"EE","movie","2020",98,"Estonia",59,26
"EE","tvEpisode","2017",6,"Estonia",59,26
"EE","movie","1975",9,"Estonia",59,26
"EE","movie","2012",219,"Estonia",59,26
"EE","movie","1962",8,"Estonia",59,26
"EE","movie","2001",103,"Estonia",59,26
"EE","movie","2011",186,"Estonia",59,26
"EE","movie","2007",201,"Estonia",59,26
"EE","movie","2006",151,"Estonia",59,26
"EE","movie","1952",1,"Estonia",59,26
"EE","movie","1987",23,"Estonia",59,26
"EE","movie","1951",2,"Estonia",59,26
"EE","tvEpisode","2010",7,"Estonia",59,26
"EE","tvEpisode","2001",3,"Estonia",59,26
"EE","movie","1985",13,"Estonia",59,26
"EE","movie","1970",11,"Estonia",59,26
"EE","tvEpisode","2013",4,"Estonia",59,26
"EE","movie","1984",16,"Estonia",59,26
"EE","videoGame","2020",1,"Estonia",59,26
"EE","tvEpisode","1999",1,"Estonia",59,26
"EE","movie","2016",167,"Estonia",59,26
"EE","movie","2018",150,"Estonia",59,26
"EE","movie","2009",185,"Estonia",59,26
"EE","videoGame","1993",1,"Estonia",59,26
"EE","movie","1993",56,"Estonia",59,26
"EE","movie","2010",195,"Estonia",59,26
"EE","movie","1980",10,"Estonia",59,26
"EE","movie","2022",6,"Estonia",59,26
"EE","tvEpisode","1986",1,"Estonia",59,26
"EE","movie","2014",158,"Estonia",59,26
"EE","movie","1967",11,"Estonia",59,26
"EE","movie","1954",2,"Estonia",59,26
"EE","movie","1956",3,"Estonia",59,26
"EE","movie","2021",31,"Estonia",59,26
"EE","movie","1981",12,"Estonia",59,26
"EE","movie","1958",1,"Estonia",59,26
"EE","movie","1968",10,"Estonia",59,26
"EE","movie","1957",7,"Estonia",59,26
"EE","tvEpisode","2018",1,"Estonia",59,26
"EE","movie","1977",11,"Estonia",59,26
"EE","movie","1963",5,"Estonia",59,26
"EE","movie","1979",22,"Estonia",59,26
"EE","movie","2019",106,"Estonia",59,26
"EE","movie","2000",98,"Estonia",59,26
"EE","movie","1969",8,"Estonia",59,26
"EE","movie","1992",48,"Estonia",59,26
"EE","movie","1994",59,"Estonia",59,26
"EE","movie","2017",168,"Estonia",59,26
"EE","movie","1973",9,"Estonia",59,26
"EE","movie","1953",3,"Estonia",59,26
"EE","movie","1982",9,"Estonia",59,26
"EE","movie","1998",77,"Estonia",59,26
"EE","videoGame","2021",1,"Estonia",59,26
"EE","movie","2008",185,"Estonia",59,26
"EE","movie","1989",20,"Estonia",59,26
"EE","movie","2013",227,"Estonia",59,26
"EE","movie","1996",44,"Estonia",59,26
"EE","movie","1999",88,"Estonia",59,26
"EE","tvEpisode","2003",2,"Estonia",59,26
"EE","movie","1988",21,"Estonia",59,26
"EE","videoGame","2015",1,"Estonia",59,26
"EE","movie","1955",4,"Estonia",59,26
"EE","movie","2004",160,"Estonia",59,26
"EE","movie","1978",9,"Estonia",59,26
"EE","movie","1965",9,"Estonia",59,26
"EE","tvEpisode","2008",2,"Estonia",59,26
"EE","videoGame","1994",1,"Estonia",59,26
"EE","movie","1972",14,"Estonia",59,26
"EE","movie","1991",31,"Estonia",59,26
"EE","tvEpisode","2019",1,"Estonia",59,26
"EG","movie","1990",37,"Egypt",27,30
"EG","movie","1956",51,"Egypt",27,30
"EG","movie","1962",66,"Egypt",27,30
"EG","movie","1961",82,"Egypt",27,30
"EG","movie","1976",31,"Egypt",27,30
"EG","movie","1987",47,"Egypt",27,30
"EG","movie","2016",69,"Egypt",27,30
"EG","movie","2005",39,"Egypt",27,30
"EG","movie","1999",23,"Egypt",27,30
"EG","tvEpisode","2011",1,"Egypt",27,30
"EG","movie","2002",23,"Egypt",27,30
"EG","movie","1959",62,"Egypt",27,30
"EG","tvEpisode","2021",6,"Egypt",27,30
"EG","tvEpisode","2010",1,"Egypt",27,30
"EG","movie","2001",35,"Egypt",27,30
"EG","tvEpisode","2012",1,"Egypt",27,30
"EG","movie","2018",62,"Egypt",27,30
"EG","movie","1983",31,"Egypt",27,30
"EG","movie","2012",47,"Egypt",27,30
"EG","movie","2019",79,"Egypt",27,30
"EG","movie","1974",29,"Egypt",27,30
"EG","movie","2015",62,"Egypt",27,30
"EG","movie","1966",42,"Egypt",27,30
"EG","movie","1995",19,"Egypt",27,30
"EG","movie","2021",123,"Egypt",27,30
"EG","movie","1960",59,"Egypt",27,30
"EG","movie","1992",34,"Egypt",27,30
"EG","movie","1994",18,"Egypt",27,30
"EG","movie","1972",38,"Egypt",27,30
"EG","movie","1950",54,"Egypt",27,30
"EG","movie","1970",26,"Egypt",27,30
"EG","movie","1963",53,"Egypt",27,30
"EG","movie","1997",19,"Egypt",27,30
"EG","movie","1971",29,"Egypt",27,30
"EG","movie","2007",54,"Egypt",27,30
"EG","movie","1986",52,"Egypt",27,30
"EG","movie","1980",23,"Egypt",27,30
"EG","movie","1981",24,"Egypt",27,30
"EG","movie","2003",26,"Egypt",27,30
"EG","movie","2017",61,"Egypt",27,30
"EG","movie","1952",62,"Egypt",27,30
"EG","tvEpisode","2020",6,"Egypt",27,30
"EG","movie","2006",46,"Egypt",27,30
"EG","movie","1998",17,"Egypt",27,30
"EG","movie","2011",35,"Egypt",27,30
"EG","tvEpisode","2008",1,"Egypt",27,30
"EG","videoGame","2021",2,"Egypt",27,30
"EG","movie","1954",78,"Egypt",27,30
"EG","tvEpisode","2013",1,"Egypt",27,30
"EG","movie","1989",36,"Egypt",27,30
"EG","movie","1973",22,"Egypt",27,30
"EG","movie","1977",25,"Egypt",27,30
"EG","movie","2020",96,"Egypt",27,30
"EG","movie","1985",51,"Egypt",27,30
"EG","movie","2000",18,"Egypt",27,30
"EG","movie","2022",14,"Egypt",27,30
"EG","movie","1975",47,"Egypt",27,30
"EG","movie","1979",21,"Egypt",27,30
"EG","movie","1964",63,"Egypt",27,30
"EG","movie","1953",67,"Egypt",27,30
"EG","movie","1967",37,"Egypt",27,30
"EG","movie","2009",35,"Egypt",27,30
"EG","movie","1984",43,"Egypt",27,30
"EG","movie","1996",29,"Egypt",27,30
"EG","movie","1993",40,"Egypt",27,30
"EG","movie","1978",29,"Egypt",27,30
"EG","movie","1969",35,"Egypt",27,30
"EG","movie","2010",41,"Egypt",27,30
"EG","movie","2008",68,"Egypt",27,30
"EG","tvEpisode","2019",1,"Egypt",27,30
"EG","movie","1982",24,"Egypt",27,30
"EG","movie","1957",51,"Egypt",27,30
"EG","movie","1991",32,"Egypt",27,30
"EG","movie","2014",55,"Egypt",27,30
"EG","movie","1988",30,"Egypt",27,30
"EG","movie","2013",37,"Egypt",27,30
"EG","movie","1951",52,"Egypt",27,30
"EG","movie","1955",52,"Egypt",27,30
"EG","movie","1965",46,"Egypt",27,30
"EG","movie","1968",47,"Egypt",27,30
"EG","movie","1958",49,"Egypt",27,30
"EG","movie","2004",48,"Egypt",27,30
"EH","movie","2020",1,"WesternSahara",24.5,-13
"EH","movie","2016",1,"WesternSahara",24.5,-13
"ER","movie","2002",1,"Eritrea",15,39
"ER","movie","2017",2,"Eritrea",15,39
"ER","movie","2020",2,"Eritrea",15,39
"ER","movie","2014",1,"Eritrea",15,39
"ER","movie","2003",1,"Eritrea",15,39
"ER","movie","2009",1,"Eritrea",15,39
"ER","movie","2007",1,"Eritrea",15,39
"ER","movie","2016",1,"Eritrea",15,39
"ES","tvEpisode","2006",66436,"Spain",40,-4
"ES","movie","2011",1030,"Spain",40,-4
"ES","movie","1956",435,"Spain",40,-4
"ES","tvEpisode","1984",16665,"Spain",40,-4
"ES","videoGame","2008",17,"Spain",40,-4
"ES","videoGame","2018",23,"Spain",40,-4
"ES","movie","2023",13,"Spain",40,-4
"ES","movie","1961",404,"Spain",40,-4
"ES","tvEpisode","1963",4625,"Spain",40,-4
"ES","movie","2015",1405,"Spain",40,-4
"ES","videoGame","2017",20,"Spain",40,-4
"ES","tvEpisode","1980",13812,"Spain",40,-4
"ES","tvEpisode","2021",77954,"Spain",40,-4
"ES","tvEpisode","1996",31752,"Spain",40,-4
"ES","movie","2001",779,"Spain",40,-4
"ES","tvEpisode","1970",12410,"Spain",40,-4
"ES","tvEpisode","2011",92910,"Spain",40,-4
"ES","tvEpisode","1957",3513,"Spain",40,-4
"ES","movie","2002",759,"Spain",40,-4
"ES","videoGame","1979",4,"Spain",40,-4
"ES","movie","2007",899,"Spain",40,-4
"ES","videoGame","1997",7,"Spain",40,-4
"ES","movie","1980",642,"Spain",40,-4
"ES","tvEpisode","1999",41817,"Spain",40,-4
"ES","tvEpisode","1988",17196,"Spain",40,-4
"ES","videoGame","1983",7,"Spain",40,-4
"ES","videoGame","1993",8,"Spain",40,-4
"ES","movie","1995",670,"Spain",40,-4
"ES","movie","1966",564,"Spain",40,-4
"ES","videoGame","2010",13,"Spain",40,-4
"ES","tvEpisode","2025",1,"Spain",40,-4
"ES","tvEpisode","1981",12741,"Spain",40,-4
"ES","videoGame","1976",1,"Spain",40,-4
"ES","tvEpisode","1969",12552,"Spain",40,-4
"ES","tvEpisode","1965",8853,"Spain",40,-4
"ES","movie","1960",431,"Spain",40,-4
"ES","tvEpisode","1964",6057,"Spain",40,-4
"ES","movie","1997",778,"Spain",40,-4
"ES","tvEpisode","2001",46931,"Spain",40,-4
"ES","movie","1959",426,"Spain",40,-4
"ES","videoGame","1984",7,"Spain",40,-4
"ES","videoGame","2013",13,"Spain",40,-4
"ES","videoGame","2007",13,"Spain",40,-4
"ES","videoGame","2014",26,"Spain",40,-4
"ES","movie","2019",1970,"Spain",40,-4
"ES","videoGame","2002",16,"Spain",40,-4
"ES","tvEpisode","1985",16471,"Spain",40,-4
"ES","tvEpisode","2002",46076,"Spain",40,-4
"ES","videoGame","1998",10,"Spain",40,-4
"ES","movie","1990",580,"Spain",40,-4
"ES","videoGame","1990",12,"Spain",40,-4
"ES","tvEpisode","1967",9910,"Spain",40,-4
"ES","tvEpisode","2018",113064,"Spain",40,-4
"ES","movie","1954",379,"Spain",40,-4
"ES","movie","1986",661,"Spain",40,-4
"ES","movie","2021",942,"Spain",40,-4
"ES","tvEpisode","2016",107449,"Spain",40,-4
"ES","movie","1979",645,"Spain",40,-4
"ES","videoGame","2020",23,"Spain",40,-4
"ES","tvEpisode","1954",3276,"Spain",40,-4
"ES","movie","2016",1578,"Spain",40,-4
"ES","movie","2027",1,"Spain",40,-4
"ES","movie","1962",450,"Spain",40,-4
"ES","tvEpisode","2005",63066,"Spain",40,-4
"ES","movie","1983",579,"Spain",40,-4
"ES","movie","2026",1,"Spain",40,-4
"ES","movie","1974",609,"Spain",40,-4
"ES","tvEpisode","1962",4346,"Spain",40,-4
"ES","tvEpisode","2015",110253,"Spain",40,-4
"ES","tvEpisode","1998",40344,"Spain",40,-4
"ES","tvEpisode","1952",2387,"Spain",40,-4
"ES","tvEpisode","2007",73323,"Spain",40,-4
"ES","tvEpisode","1953",2329,"Spain",40,-4
"ES","tvEpisode","1959",3947,"Spain",40,-4
"ES","tvEpisode","1990",20027,"Spain",40,-4
"ES","tvEpisode","1966",9484,"Spain",40,-4
"ES","videoGame","2009",18,"Spain",40,-4
"ES","tvEpisode","1976",12839,"Spain",40,-4
"ES","movie","2012",1091,"Spain",40,-4
"ES","tvEpisode","2017",114565,"Spain",40,-4
"ES","tvEpisode","1971",13527,"Spain",40,-4
"ES","videoGame","2019",28,"Spain",40,-4
"ES","tvEpisode","1994",26007,"Spain",40,-4
"ES","movie","2013",1223,"Spain",40,-4
"ES","movie","1976",652,"Spain",40,-4
"ES","tvEpisode","2004",60498,"Spain",40,-4
"ES","tvEpisode","1991",20847,"Spain",40,-4
"ES","tvEpisode","2012",98416,"Spain",40,-4
"ES","movie","1952",350,"Spain",40,-4
"ES","tvEpisode","1977",12314,"Spain",40,-4
"ES","videoGame","2003",24,"Spain",40,-4
"ES","movie","2022",123,"Spain",40,-4
"ES","videoGame","1978",1,"Spain",40,-4
"ES","movie","1965",535,"Spain",40,-4
"ES","movie","1970",596,"Spain",40,-4
"ES","videoGame","2023",1,"Spain",40,-4
"ES","movie","1975",605,"Spain",40,-4
"ES","videoGame","1986",3,"Spain",40,-4
"ES","tvEpisode","1950",2010,"Spain",40,-4
"ES","movie","1950",358,"Spain",40,-4
"ES","videoGame","1981",6,"Spain",40,-4
"ES","videoGame","1989",10,"Spain",40,-4
"ES","movie","2018",1866,"Spain",40,-4
"ES","movie","2005",802,"Spain",40,-4
"ES","videoGame","1972",1,"Spain",40,-4
"ES","tvEpisode","1958",3827,"Spain",40,-4
"ES","movie","2014",1266,"Spain",40,-4
"ES","videoGame","2021",18,"Spain",40,-4
"ES","movie","2006",854,"Spain",40,-4
"ES","tvEpisode","1956",2540,"Spain",40,-4
"ES","videoGame","1988",7,"Spain",40,-4
"ES","movie","1984",644,"Spain",40,-4
"ES","tvEpisode","2003",51464,"Spain",40,-4
"ES","tvEpisode","2020",85213,"Spain",40,-4
"ES","movie","1992",552,"Spain",40,-4
"ES","tvEpisode","1983",15626,"Spain",40,-4
"ES","videoGame","2006",18,"Spain",40,-4
"ES","movie","1987",799,"Spain",40,-4
"ES","movie","1957",419,"Spain",40,-4
"ES","videoGame","2012",19,"Spain",40,-4
"ES","tvEpisode","1955",2903,"Spain",40,-4
"ES","movie","1996",712,"Spain",40,-4
"ES","videoGame","1994",10,"Spain",40,-4
"ES","movie","1967",575,"Spain",40,-4
"ES","tvEpisode","2010",85585,"Spain",40,-4
"ES","videoGame","1996",15,"Spain",40,-4
"ES","videoGame","1982",8,"Spain",40,-4
"ES","movie","2010",921,"Spain",40,-4
"ES","tvEpisode","1960",3952,"Spain",40,-4
"ES","tvEpisode","2008",77420,"Spain",40,-4
"ES","tvEpisode","1987",17099,"Spain",40,-4
"ES","videoGame","1999",14,"Spain",40,-4
"ES","movie","1971",618,"Spain",40,-4
"ES","movie","1985",637,"Spain",40,-4
